country,site,lon,lat,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,tmean,trange,sal_mean,pp_mean,pp_range,Abudefduf.saxatilis,Anthias.anthias,Apogon.imberbis,Atherina.boyeri,Atherina.spp,Balistes.capriscus,Belone.belone,Belonidae,Boops.boops,Caranx.crysos,Cheilodipterus.novemstriatus,Chelon.labrosus,Chromis.chromis,Clupeidae,Conger.conger,Coris.julis,Ctenolabrus.rupestris,Dactylopterus.volitans,Dasyatis.pastinaca,Dentex.dentex,Dicentrarchus.labrax,Dicentrarchus.punctatus,Diplodus.annularis,Diplodus.cervinus,Diplodus.puntazzo,Diplodus.sargus,Diplodus.vulgaris,Epinephelus.aeneus,Epinephelus.caninus,Epinephelus.costae,Epinephelus.marginatus,Fistularia.commersonii,Gobius.auratus,Gobius.bucchichi,Gobius.cobitis,Gobius.cruentatus,Gobius.geniporus,Gobius.paganellus,Gobius.vittatus,Gobius.xanthocephalus,Herklotsichthys.punctatus,Labridae,Labrus.merula,Labrus.mixtus,Labrus.viridis,Lagocephalus.sceleratus,Lichia.amia,Lithognathus.mormyrus,Liza.aurata,Mugil.cephalus,Mullus.barbatus,Mullus.surmuletus,Muraena.helena,Mycteroperca.rubra,Myliobatis.aquila,Oblada.melanura,Oedalechilus.labeo,Pagellus.acarne,Pagrus.caeruleostictus,Pagrus.pagrus,Parablennius.gattorugine,Parablennius.incognitus,Parablennius.pilicornis,Parablennius.rouxi,Parablennius.sanguinolentus,Parablennius.tentacularis,Parablennius.zvonimiri,Parupeneus.forsskali,Pempheris.vanicolensis,Phycis.phycis,Plotosus.lineatus,Pomadasys.incisus,Pomatomus.saltatrix,Pomatoschistus.quagga,Pseudocaranx.dentex,Pteragogus.pelycus,Pterois.miles,Sardina.pilchardus,Sargocentron.rubrum,Sarpa.salpa,Scartella.cristata,Scarus.ghobban,Sciaena.umbra,Scorpaena.maderensis,Scorpaena.notata,Scorpaena.porcus,Scorpaena.scrofa,Seriola.dumerili,Serranus.cabrilla,Serranus.hepatus,Serranus.scriba,Siganus.luridus,Siganus.rivulatus,Sparisoma.cretense,Sparus.aurata,Sphyraena.chrysotaenia,Sphyraena.sphyraena,Sphyraena.viridensis,Spicara.maena,Spicara.smaris,Spondyliosoma.cantharus,Stephanolepis.diaspros,Symphodus.cinereus,Symphodus.doderleini,Symphodus.mediterraneus,Symphodus.melanocercus,Symphodus.ocellatus,Symphodus.roissali,Symphodus.rostratus,Symphodus.spp.,Symphodus.tinca,Synodus.saurus,Taeniura.grabata,Thalassoma.pavo,Torquigener.flavimaculosus,Trachinotus.ovatus,Trachinus.draco,Trachurus.mediterraneus,Tripterygion.delaisi,Tripterygion.melanurus,Tripterygion.tripteronotus,Trisopterus.minutus
Spain,MONTGRI,3.189,42.096,Summer,FALSE,0,NA,NA,NA,NA,17.04485675,10.74485724,37.76041794,0.002627965,0.006554705,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Spain,MONTGRI,3.195,42.087,Summer,FALSE,0,NA,NA,NA,NA,17.06112456,10.72562504,37.76041794,0.002690925,0.006700979,0,0,0,0,0,0,0,0,0,0,0,0,1135,0,0,25,1,0,0,0,0,0,1,0,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0
Spain,MONTGRI,3.197,42.085,Summer,FALSE,0,NA,NA,NA,NA,17.06112456,10.72562504,37.76041794,0.002690925,0.006700979,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,28,0,0,0,0,0,0,2,0,0,18,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Spain,MONTGRI,3.205,42.073,Summer,FALSE,0,NA,NA,NA,NA,17.08024979,10.59974992,37.76647949,0.002724718,0.006741213,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,37,0,0,0,10,0,0,0,0,0,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,22,0,0,1,10,1,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Spain,MONTGRI,3.21,42.067,Summer,FALSE,0,NA,NA,NA,NA,17.08024979,10.59974992,37.76647949,0.002724718,0.006741213,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,23,2,0,0,0,0,0,0,0,1,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,1,5,38,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Italy,OTRANTO,18.507,40.144,Summer,FALSE,0,NA,NA,NA,NA,18.68828583,13.1479999,38.51130676,7.05e-4,0.004480956,0,0,2,0,0,0,0,0,70,0,0,0,162,0,0,43,0,0,0,0,0,0,2,0,3,11,8,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,2,2,0,0,16,0,0,1,0,0,0,0,1,0,0,0
Italy,OTRANTO,18.516,40.137,Summer,FALSE,0,NA,NA,NA,NA,18.69800019,13.0746249,38.51130676,7.03e-4,0.004453508,0,0,0,0,0,0,0,0,245,0,0,0,330,0,0,34,0,0,0,0,0,0,3,0,1,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,0,0,6,7,0,8,4,4,0,12,0,0,2,0,0,0,0,1,0,0,0
Italy,OTRANTO,18.517,40.133,Summer,FALSE,0,NA,NA,NA,NA,18.69800019,13.0746249,38.51130676,7.03e-4,0.004453508,0,0,5,0,0,0,0,0,10,0,0,0,240,0,0,45,0,0,0,0,0,0,1,0,4,7,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,11,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,1,3,2,0,16,0,0,0,0,0,0,0,1,0,0,0
Italy,OTRANTO,18.518,40.111,Summer,FALSE,0,NA,NA,NA,NA,18.69800019,13.0746249,38.51130676,7.03e-4,0.004453508,0,0,1,0,0,0,0,0,10,0,0,0,422,0,0,49,0,0,0,0,0,0,1,0,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,10,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,5,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0
Italy,OTRANTO,18.52,40.106,Summer,FALSE,0,NA,NA,NA,NA,18.69800019,13.0746249,38.51130676,7.03e-4,0.004453508,0,0,2,0,0,0,0,0,90,0,0,0,620,0,0,62,0,0,0,0,0,0,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,11,5,0,0,20,0,0,9,0,0,0,0,1,0,0,0
Italy,OTRANTO,18.51,40.099,Summer,FALSE,0,NA,NA,NA,NA,18.68614306,13.13285705,38.51130676,6.92e-4,0.004290476,0,0,2,0,0,0,0,0,20,0,0,0,350,0,0,44,0,0,0,0,0,0,1,0,2,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,6,0,1,2,1,0,13,0,0,12,0,0,0,0,0,0,0,0
Italy,PORTO CESAREO,17.895,40.247,Summer,TRUE,2,16654,173,1997,10,19.07449977,13.67566681,38.57960129,5.54e-4,0.001456621,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,20,0,0,0,1,0,0,0,0,1,18,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,5,0,0,3,3,0,2,0,0,0,12,0,0,4,0,0,0,0,2,0,0,0
Italy,PORTO CESAREO,17.902,40.242,Summer,TRUE,2,16654,173,1997,10,19.07449977,13.67566681,38.57960129,5.54e-4,0.001456621,0,0,7,0,0,0,0,0,0,0,0,0,255,0,0,21,0,0,0,0,0,0,1,0,4,14,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,10,0,0,0,0,4,3,0,2,0,1,0,15,0,0,4,0,0,0,0,0,0,0,0
Italy,PORTO CESAREO,17.906,40.237,Summer,TRUE,2,16654,173,1997,10,19.07449977,13.67566681,38.57960129,5.54e-4,0.001456621,0,0,8,0,0,0,0,0,0,0,0,0,240,0,0,23,0,0,0,1,0,0,3,0,2,12,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,10,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,0,20,0,1,0,1,2,4,0,0,0,0,0,10,0,0,2,0,0,0,0,1,0,0,0
Italy,PORTO CESAREO,17.918,40.212,Summer,TRUE,2,16654,173,1997,10,19.01687479,13.66750014,NA,5.52e-4,0.001472658,0,0,4,0,0,0,0,0,0,0,0,0,240,0,0,31,0,0,0,0,0,0,2,0,5,7,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,30,0,1,0,0,2,2,0,1,0,1,0,10,0,0,4,0,0,0,0,2,0,0,0
Italy,PORTO CESAREO,17.917,40.198,Summer,TRUE,2,16654,173,1997,10,19.01687479,13.66750014,NA,5.52e-4,0.001472658,0,0,6,0,0,0,0,0,0,0,0,0,190,0,0,16,0,0,0,0,0,0,1,0,1,8,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,10,0,2,0,1,3,1,0,0,0,0,0,10,0,0,3,0,0,0,0,2,0,0,0
Italy,PORTO CESAREO,17.918,40.193,Summer,TRUE,2,16654,173,1997,10,19.01371411,13.66100012,NA,5.49e-4,0.001476402,0,0,4,0,0,0,0,0,0,0,0,0,235,0,0,40,0,0,0,0,0,0,3,0,2,15,15,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,2,0,3,0,0,1,0,0,0,0,20,4,1,0,1,3,4,0,0,1,1,0,22,0,0,5,0,0,0,0,2,0,0,0
Greece,PIPERI,24.327,39.333,Summer,TRUE,1,438,438,1992,16,18.72291692,12.10074989,34.07397079,5.83e-4,0.001610765,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,26,0,0,0,0,0,0,0,0,0,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,10,0,0,17,0,0,0,0,0,0,0,0
Greece,PIPERI,24.329,39.345,Summer,TRUE,1,438,438,1992,16,18.71690025,12.14389992,33.99009705,5.85e-4,0.001612261,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,35,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,5,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,5,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0
Greece,PIPERI,24.334,39.358,Summer,TRUE,1,438,438,1992,16,18.71690025,12.14389992,34.01456833,5.85e-4,0.001612261,0,0,1,0,0,0,0,0,0,0,0,0,170,0,0,70,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,10,0,0,1,2,1,0,0,0,0,14,0,0,17,0,0,0,0,0,0,0,0
Greece,PIPERI,24.331,39.37,Summer,TRUE,1,438,438,1992,16,18.70458364,12.17233324,33.99009705,5.87e-4,0.00161474,0,0,4,0,0,0,0,0,0,0,0,0,250,0,0,37,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0
Greece,PIPERI,24.322,39.368,Summer,TRUE,1,438,438,1992,16,18.71254574,12.17745443,33.99009705,5.85e-4,0.001611475,0,0,4,0,0,0,0,0,0,0,0,1,155,0,0,40,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,7,0,0,1,2,1,5,0,1,0,10,0,0,33,0,0,0,0,0,0,0,0
Greece,PIPERI,24.331,39.367,Summer,TRUE,1,438,438,1992,16,18.70458364,12.17233324,33.99009705,5.87e-4,0.00161474,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,20,0,0,0,0,0,0,0,0,2,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0
Italy,PORTOFINO,9.158,44.315,Summer,TRUE,3,346,18,1998,9,18.75466665,12.46488889,38.10025406,3.77e-4,0.002369271,0,0,2,0,0,0,0,0,0,0,0,0,90,0,0,43,0,0,0,1,0,0,2,0,3,33,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,1,0,0,0,0,0,7,0,4,0,0,0,2,0,0,0,0,0,2,0,0,1,3,1,2,5,1,0,15,0,0,0,0,0,0,0,1,0,0,0
Italy,PORTOFINO,9.162,44.316,Summer,TRUE,3,346,18,1998,9,18.75466665,12.46488889,38.10025406,3.77e-4,0.002369271,0,0,6,0,0,0,0,0,0,0,0,0,190,0,0,63,0,0,0,4,1,0,0,0,6,21,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,6,0,5,0,0,0,2,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0
Italy,PORTOFINO,9.165,44.316,Summer,TRUE,3,346,18,1998,9,18.75466665,12.46488889,38.10025406,3.77e-4,0.002369271,0,0,12,0,0,0,0,0,4,0,0,0,215,0,0,30,0,0,0,1,0,0,0,0,4,23,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,11,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,1,0,0,13,0,0,0,0,0,0,0,1,0,0,0
Italy,PORTOFINO,9.166,44.313,Summer,TRUE,3,346,18,1998,9,18.75466665,12.46488889,38.10025406,3.77e-4,0.002369271,0,0,18,0,0,0,0,0,20,0,0,0,300,0,0,36,0,0,0,0,0,0,0,0,3,24,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Italy,TAVOLARA,9.781,40.876,Summer,TRUE,3,15357,529,1997,11,18.68072735,12.16027268,37.97265244,5.38e-4,0.00141727,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,99,0,0,0,2,0,0,0,0,11,45,56,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,23,0,0,4,0,0,0,5,0,3,3,0,0,16,0,0,21,0,0,0,0,0,0,0,0
Italy,TAVOLARA,9.778,40.873,Summer,TRUE,3,15357,529,1997,11,18.67820015,12.17609997,37.97265244,5.47e-4,0.001420707,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,56,0,0,0,0,0,0,4,0,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Italy,TAVOLARA,9.743,40.913,Summer,TRUE,3,15357,529,1997,11,18.63183339,12.13183331,37.97262955,5.83e-4,0.001423884,0,0,2,0,0,0,0,0,104,0,0,0,400,0,0,56,0,0,0,0,0,0,0,0,4,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,46,0,0,0,0,5,2,2,5,3,3,0,26,0,0,11,0,0,0,0,0,0,0,0
Italy,TAVOLARA,9.738,40.911,Summer,TRUE,3,15357,529,1997,11,18.6414547,12.16318183,37.97262955,5.85e-4,0.001426043,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,85,0,0,0,0,0,0,2,0,11,23,69,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,4,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,33,0,2,0,0,2,4,3,6,2,1,0,12,0,0,3,0,0,0,0,0,0,0,0
Italy,TAVOLARA,9.716,40.902,Summer,TRUE,3,15357,529,1997,11,18.61872742,12.30945457,37.97262955,5.94e-4,0.001430372,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,87,0,0,0,0,0,0,2,0,6,32,75,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,17,0,9,0,0,0,1,0,0,0,21,0,4,0,0,2,4,3,1,2,1,0,13,0,0,0,0,0,0,0,0,0,0,0
Italy,TORRE GUACETO,17.789,40.722,Summer,TRUE,3,2227,179,1991,16,18.58414296,13.22371428,38.41809464,0.001031757,0.004414129,0,0,0,0,0,0,0,0,20,0,0,0,100,0,0,43,0,0,0,0,0,0,18,0,3,21,29,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,40,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,6,0,0,0,2,0,0,0,0,10,3,0,1,5,3,0,1,2,0,0,14,0,0,0,0,0,0,0,3,0,0,0
Italy,TORRE GUACETO,17.796,40.719,Summer,TRUE,3,2227,179,1991,16,18.58414296,13.22371428,38.41809464,0.001031757,0.004414129,0,0,0,0,0,0,0,0,20,0,0,0,50,0,0,38,0,0,0,3,2,0,21,0,3,18,29,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,2,0,0,0,0,0,3,0,0,8,5,0,2,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0
Italy,TORRE GUACETO,17.806,40.716,Summer,TRUE,3,2227,179,1991,16,18.58414296,13.22371428,38.41809464,0.001031757,0.004414129,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,31,0,0,0,2,0,0,19,0,3,24,19,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,9,0,0,0,2,0,0,0,0,20,3,0,2,3,4,0,4,3,0,0,17,0,0,0,0,0,0,0,3,0,0,0
Italy,TORRE GUACETO,17.799,40.719,Summer,TRUE,3,2227,179,1991,16,18.58414296,13.22371428,38.41809464,0.001031757,0.004414129,0,0,0,0,0,0,0,0,10,0,0,0,135,0,0,38,0,0,0,3,0,0,16,0,2,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,5,0,0,0,2,0,0,0,0,20,1,0,1,3,2,0,2,2,2,0,12,0,0,0,0,0,0,0,2,0,0,0
Italy,TORRE GUACETO,17.812,40.714,Summer,TRUE,3,2227,179,1991,16,18.58414296,13.22371428,38.41809464,0.001031757,0.004414129,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,32,0,0,0,0,0,0,13,0,2,8,15,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,2,0,0,0,0,20,3,0,0,4,3,0,2,0,0,0,11,1,0,0,0,0,0,0,1,0,0,0
Italy,TORRE GUACETO,17.827,40.707,Summer,TRUE,3,2227,179,1991,16,18.5898891,13.19899993,38.41809464,0.001025657,0.004563342,0,0,0,0,0,0,0,0,80,0,0,0,140,0,1,42,0,0,0,1,0,0,17,0,2,16,14,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,2,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0
Italy,TREMITI,15.544,42.227,Summer,TRUE,1,1466,180,1989,19,18.55027268,13.22345456,37.72374344,7.24e-4,0.001552338,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,34,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
